run_id,run_family,configuration,method,case,variant,mode,repetition,stochastic,uses_external_llm,model,reused_complete_workbook,workbook,workbook_sha256,solver_names,solver_fallback_errors,status,timesteps_completed,optimizer_calls,maximum_pricing_reruns,maximum_optimizer_attempts_per_trigger,agent_role_provenance,accepted_optimizer_calls,evaluator_accepted_optimizer_calls,forced_optimizer_selections,retained_better_candidate_selections,optimize_decisions,realized_pto_cost,realized_aggregator_revenue,baseline_aggregator_revenue_reference,baseline_revenue_retention_fraction,baseline_revenue_retention_floor,baseline_revenue_retention_shortfall,baseline_revenue_retention_compliant,revenue_neutrality_active,revenue_neutrality_floor,revenue_neutrality_shortfall,revenue_neutrality_compliant,realized_grid_net_cost,realized_buy_kwh,realized_sell_kwh,curtailed_energy_kwh,event_model_mismatch_timesteps,delay_parameter_absolute_error_minutes,return_delay_parameter_absolute_error_minutes,charger_power_absolute_error_kw,charger_availability_mismatch_count,minimum_observed_soc_fraction,terminal_minimum_soc_fraction,maximum_reserve_shortfall_kwh,reserve_violation_timesteps,llm_request_attempts,llm_successful_requests,llm_failed_attempts,llm_input_tokens,llm_cached_input_tokens,llm_cache_write_tokens,llm_uncached_input_tokens,llm_output_tokens,llm_reasoning_tokens,llm_total_tokens,llm_latency_seconds,llm_approximate_cost_usd,run_wall_seconds,run_process_cpu_seconds,run_average_cpu_cores,run_average_cpu_percent_total_capacity,run_logical_cpu_count,run_rss_start_mb,run_rss_end_mb,run_peak_rss_mb,run_peak_rss_delta_mb,run_memory_sampler_available,local_measurement_scope,provider_compute_scope
aw_clustered_late_returns__altruistic__uncertain_chat__rule_text_event_trigger__r001,primary_trigger_comparison,rule_text_event_trigger,rule_text,aw_clustered_late_returns,uncertain_chat,altruistic,1,False,False,not_used,False,results/revision/extended_disturbances_v3/aw_clustered_late_returns/altruistic/uncertain_chat/rule_text_event_trigger.xlsx,cb26a769ebc275da20be8325a645b64d11832c8debdb69bd011d60179b2122e6,[],[],complete,48,0,1,2,"{""evaluator"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",0,0,0,0,0,110.4777922797336,18.42850267245302,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,92.04928960728061,1800.000559314476,444.4445137227362,0.0006235271260976561,9,0,1620,0,0,0.1848109589041096,0.1848109589041096,6.353399999999993,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.827064,1.78125,0.974925,6.09328,16,103.996,109.492,109.5,5.504,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_clustered_late_returns__altruistic__uncertain_chat__agent_trigger_only__r001,primary_trigger_comparison,agent_trigger_only,agent,aw_clustered_late_returns,uncertain_chat,altruistic,1,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_clustered_late_returns/altruistic/uncertain_chat/agent_trigger_only_rep_001.xlsx,3172ad2270a7765c9f8629cd30d3b733f275bf5246a844e1728a678a87c648f2,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,2,0,0,2,110.1005949827855,12.65777790623879,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,97.44281707654666,1800.000559314476,400.0,0.0,1,0,180,0,0,0.1848109589041096,0.1848109589041096,6.353399999999993,2,4,4,0,45479,21384,24083,12,2322,565,47801,23.744527,0.00923723,33.324127,17.140625,0.514361,3.214755,16,129.188,241.133,353.055,223.867,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_clustered_late_returns__altruistic__uncertain_chat__agent_trigger_only__r002,primary_trigger_comparison,agent_trigger_only,agent,aw_clustered_late_returns,uncertain_chat,altruistic,2,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_clustered_late_returns/altruistic/uncertain_chat/agent_trigger_only_rep_002.xlsx,830f8b0eda7787e09e3609405a4ebd57b6a38a8f3daad8d26a90fbe2fbcb1603,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,2,0,0,2,110.1005949827855,12.65777790623879,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,97.44281707654666,1800.000559314476,400.0,0.0,1,0,180,0,0,0.1848109589041096,0.1848109589041096,6.353399999999993,2,4,4,0,45174,27121,18041,12,2177,584,47351,24.957359,0.00766747,34.562187,17.21875,0.498196,3.113726,16,129.043,229.441,358.762,229.719,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_clustered_late_returns__altruistic__uncertain_chat__agent_trigger_only__r003,primary_trigger_comparison,agent_trigger_only,agent,aw_clustered_late_returns,uncertain_chat,altruistic,3,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_clustered_late_returns/altruistic/uncertain_chat/agent_trigger_only_rep_003.xlsx,e2a5f9dd2cf7943b3fe928145e7edc2d80434780df063ae60fb1c6ce7e766a9d,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,2,0,0,2,110.1005949827855,12.65777790623879,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,97.44281707654666,1800.000559314476,400.0,0.0,1,0,180,0,0,0.1848109589041096,0.1848109589041096,6.353399999999993,2,4,4,0,45442,27121,18309,12,2218,482,47660,23.123489,0.00778367,32.86972,16.796875,0.511014,3.193835,16,129.254,227.871,355.02,225.766,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_clustered_late_returns__altruistic__uncertain_chat__agent_trigger_only__r004,primary_trigger_comparison,agent_trigger_only,agent,aw_clustered_late_returns,uncertain_chat,altruistic,4,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_clustered_late_returns/altruistic/uncertain_chat/agent_trigger_only_rep_004.xlsx,708efe19bf2c330d4ddc19b76600db0c6ccf479214d3de3f0b59c1b188bd8056,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,2,0,0,2,110.1005949827855,12.65777790623879,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,97.44281707654666,1800.000559314476,400.0,0.0,1,0,180,0,0,0.1848109589041096,0.1848109589041096,6.353399999999993,2,4,4,0,45454,27121,18321,12,2360,576,47814,24.031992,0.00795707,33.876584,17.609375,0.51981,3.24881,16,129.367,230.75,353.098,223.73,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_clustered_late_returns__altruistic__uncertain_chat__agent_trigger_only__r005,primary_trigger_comparison,agent_trigger_only,agent,aw_clustered_late_returns,uncertain_chat,altruistic,5,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_clustered_late_returns/altruistic/uncertain_chat/agent_trigger_only_rep_005.xlsx,f9e15f97ba2f02fe2c5d7582e3a9189b694841c745fdd242dbc6c678febad3c5,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,2,0,0,2,110.1005949827855,12.65777790623879,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,97.44281707654666,1800.000559314476,400.0,0.0,1,0,180,0,0,0.1848109589041096,0.1848109589041096,6.353399999999993,2,4,4,0,45450,27121,18317,12,2243,513,47693,24.01933,0.00781567,33.69217,17.328125,0.514307,3.21442,16,129.406,239.379,352.676,223.27,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__selfish__uncertain_chat__oracle_event_trigger__r001,primary_trigger_comparison,oracle_event_trigger,oracle,aw_extended_energy_shift,uncertain_chat,selfish,1,False,False,not_used,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/selfish/uncertain_chat/oracle_event_trigger.xlsx,e2cec02cfde8720b4b9b70f4461b56fa462becfa6386f073f212788f5ceb6139,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",1,0,1,0,1,147.3024406757493,25.43435239237056,,,,,,False,,,,121.8680882833787,1800.0,200.0,0.0,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.707338,153.09375,5.732273,35.826706,16,103.812,208.949,353.598,249.785,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__selfish__uncertain_chat__numerical_event_trigger__r001,primary_trigger_comparison,numerical_event_trigger,numerical,aw_extended_energy_shift,uncertain_chat,selfish,1,False,False,not_used,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/selfish/uncertain_chat/numerical_event_trigger.xlsx,dbb112eb56b3f261a01a95c2acb043e4b0b1769ffe26fdabe975704f6aeba099,[],[],complete,48,0,1,2,"{""evaluator"": {""backend"": ""NumericalOnlyAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""NumericalOnlyAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""NumericalOnlyAgentBackend"", ""evidence_gate"": false}}",0,0,0,0,0,130.9550044299122,38.90575538359066,,,,,,False,,,,92.04924904632152,1800.0,444.4444444444445,0.0,29,0,0,0,0,0.04205780821917808,0.04205780821917808,90.86189999999999,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.800925,1.765625,0.980399,6.127493,16,105.32,109.527,109.527,4.207,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__selfish__uncertain_chat__rule_text_event_trigger__r001,primary_trigger_comparison,rule_text_event_trigger,rule_text,aw_extended_energy_shift,uncertain_chat,selfish,1,False,False,not_used,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/selfish/uncertain_chat/rule_text_event_trigger.xlsx,0758384128d98ffd87fe3ed87d048d03aad909b12306394564629f7c6a18a0e1,['gurobi'],[],complete,48,4,1,2,"{""evaluator"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2,0,2,0,2,147.3024406757423,25.43435239237372,,,,,,False,,,,121.8680882833686,1800.000000000004,200.0000000000891,0.0,29,0,0,0,0,0.132712602739726,0.132712602739726,24.5599,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.216249,18.90625,1.098163,6.863519,16,103.504,213.434,314.266,210.762,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__selfish__uncertain_chat__agent_trigger_only__r001,primary_trigger_comparison,agent_trigger_only,agent,aw_extended_energy_shift,uncertain_chat,selfish,1,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/selfish/uncertain_chat/agent_trigger_only_rep_001.xlsx,085e42062fb93b5687d988f289fcef58163d2e52ac6fa4c076baf47ea0299f88,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,147.3024407408988,25.43435236703464,,,,,,False,,,,121.8680883738642,1800.0,199.9999992495931,0.0,1,0,0,0,0,0.2,0.2019378082191781,0.0,0,5,5,0,59293,26730,32548,15,2529,613,61822,27.192208,0.0117094,63.866915,215.703125,3.377384,21.108653,16,129.355,268.664,394.484,265.129,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__selfish__uncertain_chat__agent_trigger_only__r002,primary_trigger_comparison,agent_trigger_only,agent,aw_extended_energy_shift,uncertain_chat,selfish,2,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/selfish/uncertain_chat/agent_trigger_only_rep_002.xlsx,dca34371d190f7c7f5bf1afd27081be33c4ef192acdd934003f5a32c03037871,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,147.3024407408988,25.43435236703464,,,,,,False,,,,121.8680883738642,1800.0,199.9999992495931,0.0,1,0,0,0,0,0.2,0.2019378082191781,0.0,0,5,5,0,59614,32514,27085,15,2527,500,62141,28.305949,0.01045693,65.022383,214.78125,3.303189,20.644934,16,129.559,270.16,394.84,265.281,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__selfish__uncertain_chat__agent_trigger_only__r003,primary_trigger_comparison,agent_trigger_only,agent,aw_extended_energy_shift,uncertain_chat,selfish,3,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/selfish/uncertain_chat/agent_trigger_only_rep_003.xlsx,b1e442513ff93532d789ec623acd2ac4b7f92461ae127172ee3291c861e5c6d8,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,0,1,0,1,147.3024406757493,25.43435239237056,,,,,,False,,,,121.8680882833787,1800.0,200.0,0.0,1,0,0,0,0,0.2,0.2048408219178082,0.0,0,5,5,0,59843,32514,27314,15,2686,638,62529,27.917369,0.01070498,53.970289,154.75,2.867318,17.92074,16,129.574,260.938,398.578,269.004,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__selfish__uncertain_chat__agent_trigger_only__r004,primary_trigger_comparison,agent_trigger_only,agent,aw_extended_energy_shift,uncertain_chat,selfish,4,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/selfish/uncertain_chat/agent_trigger_only_rep_004.xlsx,ca4be9dfc9fc50a6ccd63515c6f3d8c99fa84856f79936c01738faff057a8846,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,147.3024407408988,25.43435236703464,,,,,,False,,,,121.8680883738642,1800.0,199.9999992495931,0.0,1,0,0,0,0,0.2,0.2019378082191781,0.0,0,5,5,0,59557,32514,27028,15,2558,564,62115,26.347635,0.01047988,62.912194,217.3125,3.454219,21.588869,16,129.367,270.406,396.742,267.375,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__selfish__uncertain_chat__agent_trigger_only__r005,primary_trigger_comparison,agent_trigger_only,agent,aw_extended_energy_shift,uncertain_chat,selfish,5,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/selfish/uncertain_chat/agent_trigger_only_rep_005.xlsx,0f690bfa1c939d449d457c64c038a7a9fbbed88957acd3c7791778ced137bc63,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,0,1,0,1,147.3024406757493,25.43435239237056,,,,,,False,,,,121.8680882833787,1800.0,200.0,0.0,1,0,0,0,0,0.2,0.2048408219178082,0.0,0,5,5,0,59576,32514,27047,15,2671,725,62247,28.484677,0.01062023,54.800985,156.53125,2.856358,17.852239,16,129.348,248.0,396.477,267.129,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__altruistic__uncertain_chat__oracle_event_trigger__r001,primary_trigger_comparison,oracle_event_trigger,oracle,aw_extended_energy_shift,uncertain_chat,altruistic,1,False,False,not_used,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/altruistic/uncertain_chat/oracle_event_trigger.xlsx,47067c5bfadeed595dbc8d693e4897015b491aff0f03ebe906c55bdee3ff9431,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",1,0,1,0,1,131.3369914675911,12.26345513036189,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,119.0735363372292,1900.000559314476,300.0004978434376,0.0,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,32.239564,227.515625,7.057032,44.106448,16,104.84,208.238,484.824,379.984,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__altruistic__uncertain_chat__numerical_event_trigger__r001,primary_trigger_comparison,numerical_event_trigger,numerical,aw_extended_energy_shift,uncertain_chat,altruistic,1,False,False,not_used,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/altruistic/uncertain_chat/numerical_event_trigger.xlsx,1746ed2edf1bdfba47b2a53ed9f859c00a9ca2ebd969feccb6776bac5446ac80,[],[],complete,48,0,1,2,"{""evaluator"": {""backend"": ""NumericalOnlyAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""NumericalOnlyAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""NumericalOnlyAgentBackend"", ""evidence_gate"": false}}",0,0,0,0,0,110.4777396124921,18.42851330718449,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,92.04922630530758,1800.000559314476,444.4451372498623,0.0,29,0,0,0,0,0.04205780821917808,0.04205780821917808,92.2464,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.814367,1.8125,0.998971,6.24357,16,104.965,108.941,108.941,3.977,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__altruistic__uncertain_chat__rule_text_event_trigger__r001,primary_trigger_comparison,rule_text_event_trigger,rule_text,aw_extended_energy_shift,uncertain_chat,altruistic,1,False,False,not_used,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/altruistic/uncertain_chat/rule_text_event_trigger.xlsx,8cf9f7d22f94fd9ea2eda9c843550b50417ecba4982959ebfa5d5105bfb55a29,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""NoticeOnlyAgentBackend"", ""evidence_gate"": false}}",2,1,1,0,2,121.8247480072694,12.16927153022021,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,109.6554764770492,1800.000559314476,300.0000000003675,0.0,29,0,0,0,0,0.109953698630137,0.109953698630137,32.8669,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,13.57647,16.15625,1.190019,7.437616,16,103.254,193.363,316.797,213.543,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__altruistic__uncertain_chat__agent_trigger_only__r001,primary_trigger_comparison,agent_trigger_only,agent,aw_extended_energy_shift,uncertain_chat,altruistic,1,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/altruistic/uncertain_chat/agent_trigger_only_rep_001.xlsx,5841acc3bed266452f53fa16611e5a9289aeb39a8ffc4018c740fd19fed1d2a4,['gurobi'],[],complete,48,4,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,131.3370405964049,12.26345308332799,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,119.0735875130769,1900.000559314476,300.0000790394741,0.0,1,0,0,0,0,0.1972032876712329,0.1972032876712329,1.020799999999994,7,5,5,0,59709,26730,32964,15,2714,644,62423,28.913444,0.0120354,82.486557,356.90625,4.326841,27.042759,16,129.691,290.602,527.223,397.531,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__altruistic__uncertain_chat__agent_trigger_only__r002,primary_trigger_comparison,agent_trigger_only,agent,aw_extended_energy_shift,uncertain_chat,altruistic,2,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/altruistic/uncertain_chat/agent_trigger_only_rep_002.xlsx,15d24d65ab72ec8808eda0ee5a1c85a050774fd1bb2c413d90939705d11badff,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,0,1,0,1,131.3369914675911,12.26345513036189,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,119.0735363372292,1900.000559314476,300.0004978434376,0.0,1,0,0,0,0,0.2,0.2019430136986301,0.0,0,5,5,0,59882,32576,27291,15,2780,730,62662,37.678348,0.01081327,70.767508,232.171875,3.280769,20.504809,16,128.887,263.973,534.867,405.98,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_extended_energy_shift__altruistic__uncertain_chat__agent_trigger_only__r003,primary_trigger_comparison,agent_trigger_only,agent,aw_extended_energy_shift,uncertain_chat,altruistic,3,True,True,gpt-5.6-luna,False,results/revision/extended_disturbances_v3/aw_extended_energy_shift/altruistic/uncertain_chat/agent_trigger_only_rep_003.xlsx,1998400ba3508bb831a175d052ce67e1fda62f9e14519e83a142a3af4b917263,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,0,1,0,1,131.3369914675911,12.26345513036189,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,119.0735363372292,1900.000559314476,300.0004978434376,0.0,1,0,0,0,0,0.2,0.2019430136986301,0.0,0,5,5,0,59994,32576,27403,15,2945,814,62939,32.874003,0.01103927,66.577439,231.53125,3.477623,21.735145,16,129.34,271.543,529.543,400.203,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
